Date,item,market,price_per_kg,year,week,source,temp_max,temp_min,temp_mean,precipitation_mm,rain_mm,humidity_max,humidity_min,solar_radiation_mj,wind_max_kmh
2026-01-05,Rice_Samba,Colombo,272.5,2026,1,HARTI,32.7,22.3,25.571428571428573,27.200000000000003,27.200000000000003,97.0,47.0,119.49000000000001,23.9
2026-01-05,Rice_Samba,Dambulla,269.0,2026,1,HARTI,28.6,20.5,23.02857142857143,61.7,61.7,100.0,67.0,87.74000000000001,23.8
2026-01-05,Rice_Samba,Anuradhapura,282.5,2026,1,HARTI,29.8,21.6,23.928571428571427,60.2,60.2,98.0,64.0,86.72,24.2
2026-01-05,Rice_Samba,Thambuththegama,280.0,2026,1,HARTI,29.7,21.5,23.914285714285715,57.599999999999994,57.599999999999994,98.0,66.0,91.24000000000001,25.0
2026-01-05,Rice_Samba,Kaluthara,275.0,2026,1,HARTI,31.1,22.1,25.457142857142856,16.6,16.6,99.0,51.0,126.23,28.4
2026-01-05,Rice_Samba,Badulla,280.0,2026,1,HARTI,27.9,18.3,20.8,138.1,138.1,100.0,59.0,92.79,14.8
2026-01-05,Rice_Samba,Kegalle,270.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Dehiattakandiya,277.5,2026,1,HARTI,29.7,20.8,23.62857142857143,108.6,108.6,100.0,64.0,90.50999999999999,19.1
2026-01-05,Rice_Samba,Nuwara Eliya,277.5,2026,1,HARTI,21.2,10.3,14.542857142857143,37.0,37.0,100.0,60.0,104.82,14.9
2026-01-05,Rice_Samba,Kandy,275.0,2026,1,HARTI,28.4,19.8,22.514285714285712,63.4,63.4,100.0,54.0,98.95,16.1
2026-01-05,Rice_Samba,Puttalam,277.5,2026,1,HARTI,30.4,22.1,24.657142857142855,27.4,27.4,99.0,59.0,87.82,26.2
2026-01-05,Rice_Samba,Rathnapura,277.5,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Galle,272.5,2026,1,HARTI,30.9,21.6,25.400000000000002,23.1,23.1,98.0,56.0,129.4,17.5
2026-01-05,Rice_Samba,Batticaloa,265.0,2026,1,HARTI,29.5,22.5,25.357142857142858,101.2,101.2,98.0,64.0,98.1,29.1
2026-01-05,Rice_Samba,Gampaha,240.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Kurunegala,240.0,2026,1,HARTI,30.1,20.9,24.071428571428573,28.599999999999998,28.599999999999998,100.0,60.0,100.25,22.9
2026-01-05,Rice_Samba,Dambulla,245.0,2026,1,HARTI,28.6,20.5,23.02857142857143,61.7,61.7,100.0,67.0,87.74000000000001,23.8
2026-01-05,Rice_Samba,Anuradhapura,242.5,2026,1,HARTI,29.8,21.6,23.928571428571427,60.2,60.2,98.0,64.0,86.72,24.2
2026-01-05,Rice_Samba,Thambuththegama,240.0,2026,1,HARTI,29.7,21.5,23.914285714285715,57.599999999999994,57.599999999999994,98.0,66.0,91.24000000000001,25.0
2026-01-05,Rice_Samba,Moneragala,242.5,2026,1,HARTI,29.8,21.2,24.25714285714286,59.1,59.1,100.0,58.0,113.72999999999999,24.7
2026-01-05,Rice_Samba,Kegalle,240.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Ampara,245.0,2026,1,HARTI,29.8,22.1,24.571428571428573,55.6,55.6,100.0,66.0,99.44,27.4
2026-01-05,Rice_Samba,Kandy,245.0,2026,1,HARTI,28.4,19.8,22.514285714285712,63.4,63.4,100.0,54.0,98.95,16.1
2026-01-05,Rice_Samba,Puttalam,255.0,2026,1,HARTI,30.4,22.1,24.657142857142855,27.4,27.4,99.0,59.0,87.82,26.2
2026-01-05,Rice_Samba,Matara,255.0,2026,1,HARTI,30.0,21.9,25.357142857142858,28.700000000000003,28.700000000000003,99.0,63.0,132.49,16.8
2026-01-05,Rice_Samba,Galle,250.0,2026,1,HARTI,30.9,21.6,25.400000000000002,23.1,23.1,98.0,56.0,129.4,17.5
2026-01-05,Rice_Samba,Tissamaharama,240.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Meegoda,242.5,2026,1,HARTI,30.5,21.8,25.042857142857144,27.1,27.1,100.0,56.0,122.46000000000001,27.0
2026-01-05,Rice_Samba,Embilipitiya,239.5,2026,1,HARTI,31.2,21.4,25.271428571428572,19.5,19.5,100.0,56.0,124.14,19.3
2026-01-05,Rice_Samba,Jaffna,247.5,2026,1,HARTI,28.7,22.7,25.02857142857143,46.400000000000006,46.400000000000006,98.0,57.0,96.09,35.4
2026-01-05,Rice_Samba,Mannar,260.0,2026,1,HARTI,28.3,23.2,25.542857142857144,20.5,20.5,96.0,52.0,95.59,40.3
2026-01-05,Rice_Samba,Mullaittivu,248.0,2026,1,HARTI,28.4,23.0,25.32857142857143,89.2,89.2,97.0,60.0,101.39,33.1
2026-01-05,Rice_Samba,Trincomalee,250.0,2026,1,HARTI,28.5,22.5,25.142857142857142,134.8,134.8,98.0,61.0,88.4,30.1
2026-01-05,Rice_Samba,Hanguranketha,240.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Veyangoda,240.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Galenbindunuwewa,240.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Colombo,355.0,2026,1,HARTI,32.7,22.3,25.571428571428573,27.200000000000003,27.200000000000003,97.0,47.0,119.49000000000001,23.9
2026-01-05,Rice_Samba,Nikaweratiya,352.5,2026,1,HARTI,30.3,21.2,24.042857142857144,37.9,37.9,98.0,64.0,97.35,23.5
2026-01-05,Rice_Samba,Dambulla,345.0,2026,1,HARTI,28.6,20.5,23.02857142857143,61.7,61.7,100.0,67.0,87.74000000000001,23.8
2026-01-05,Rice_Samba,Anuradhapura,355.0,2026,1,HARTI,29.8,21.6,23.928571428571427,60.2,60.2,98.0,64.0,86.72,24.2
2026-01-05,Rice_Samba,Thambuththegama,330.0,2026,1,HARTI,29.7,21.5,23.914285714285715,57.599999999999994,57.599999999999994,98.0,66.0,91.24000000000001,25.0
2026-01-05,Rice_Samba,Kaluthara,350.0,2026,1,HARTI,31.1,22.1,25.457142857142856,16.6,16.6,99.0,51.0,126.23,28.4
2026-01-05,Rice_Samba,Badulla,340.0,2026,1,HARTI,27.9,18.3,20.8,138.1,138.1,100.0,59.0,92.79,14.8
2026-01-05,Rice_Samba,Moneragala,345.0,2026,1,HARTI,29.8,21.2,24.25714285714286,59.1,59.1,100.0,58.0,113.72999999999999,24.7
2026-01-05,Rice_Samba,Kegalle,335.0,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Dehiattakandiya,355.0,2026,1,HARTI,29.7,20.8,23.62857142857143,108.6,108.6,100.0,64.0,90.50999999999999,19.1
2026-01-05,Rice_Samba,Nuwara Eliya,365.0,2026,1,HARTI,21.2,10.3,14.542857142857143,37.0,37.0,100.0,60.0,104.82,14.9
2026-01-05,Rice_Samba,Kandy,342.5,2026,1,HARTI,28.4,19.8,22.514285714285712,63.4,63.4,100.0,54.0,98.95,16.1
2026-01-05,Rice_Samba,Puttalam,342.5,2026,1,HARTI,30.4,22.1,24.657142857142855,27.4,27.4,99.0,59.0,87.82,26.2
2026-01-05,Rice_Samba,Rathnapura,347.5,2026,1,HARTI,,,,,,,,,
2026-01-05,Rice_Samba,Matara,350.0,2026,1,HARTI,30.0,21.9,25.357142857142858,28.700000000000003,28.700000000000003,99.0,63.0,132.49,16.8
2026-01-05,Rice_Samba,Galle,355.0,2026,1,HARTI,30.9,21.6,25.400000000000002,23.1,23.1,98.0,56.0,129.4,17.5
2026-01-05,Rice_Samba,Embilipitiya,332.5,2026,1,HARTI,31.2,21.4,25.271428571428572,19.5,19.5,100.0,56.0,124.14,19.3
2026-01-05,Rice_Samba,Mannar,355.0,2026,1,HARTI,28.3,23.2,25.542857142857144,20.5,20.5,96.0,52.0,95.59,40.3
2026-01-05,Rice_Samba,Batticaloa,357.5,2026,1,HARTI,29.5,22.5,25.357142857142858,101.2,101.2,98.0,64.0,98.1,29.1
